lat,lng,placeCategory,placeCity,placeLink,placeTitle,placeAddDate,placeViewsCount,placeCommentCount,placeRating,placeAvgRating
52.398131,22.01036,Industrialne,Węgrów,https://urbexy.pl/miejsce/opuszczony-zwut/,Opuszczony ZWUT,25/10/2018,1361,0,Array,Brak ocen
50.708543,17.156707,Inne,Krzywina,https://urbexy.pl/miejsce/chlewnia/,Chlewnia,25/10/2018,1022,0,Array,Brak ocen
51.9645771,21.52771,Industrialne,Pilawa,https://urbexy.pl/miejsce/zaklady-pks/,Zakłady PKS,25/10/2018,1291,1,Array,2
52.307163,20.917909,Domy,Warszawa,https://urbexy.pl/miejsce/kamieniczka-blizniak/,kamieniczka-bliźniak,25/10/2018,1123,0,Array,Brak ocen
49.251959,22.69472,Industrialne,Lutowiska,https://urbexy.pl/miejsce/wytwornia-wod-gazowanych-igloopol/,Wytwórnia Wód Gazowanych Igloopol,25/10/2018,1960,2,Array,2
53.905078,19.060606,Inne,Czernin,https://urbexy.pl/miejsce/mauzoleum-donimirskich/,Mauzoleum Donimirskich,25/10/2018,2326,0,Array,Brak ocen
51.6609499,19.348104,Inne,Pabianice,https://urbexy.pl/miejsce/stary-kosciol/,Stary kościół,25/10/2018,2231,3,Array,Brak ocen
52.353593,20.978149,Domy,Warszawa,https://urbexy.pl/miejsce/opuszczony-dom-grawernika/,Opuszczony dom grawernika,25/10/2018,1588,0,Array,Brak ocen
51.253596,15.567984,podziemia i tunele,Bolesławiec,https://urbexy.pl/miejsce/bunkry-boleslawiec/,Bunkry Bolesławiec,25/10/2018,2675,1,Array,1
51.116192,16.480063,Domy,Pęczków,https://urbexy.pl/miejsce/palac-w-peczkowie/,Pałac w Pęczkowie,25/10/2018,1123,2,Array,Brak ocen
52.746373,15.259495,Industrialne,Gorzów Wielkopolski,https://urbexy.pl/miejsce/hala-nr7-stilon/,Hala NR7 Stilon,24/10/2018,1711,0,Array,Brak ocen
52.3644894,16.6211128,Domy,Cieśle,https://urbexy.pl/miejsce/opuszczony-dwor-szkola-w-cieslach/,Opuszczony dwór/szkoła w Cieślach,24/10/2018,3330,2,Array,4
52.555931,14.85928,Militarne,Lemierzyce,https://urbexy.pl/miejsce/fabryka-amunicji/,Fabryka amunicji,24/10/2018,1453,0,Array,Brak ocen
50.361202,19.99188,Militarne,Falniów,https://urbexy.pl/miejsce/linia-obrony-stellunga2/,Linia obrony StellungA2,24/10/2018,1696,1,Array,2
49.75776,22.89628,Militarne,Hurko,https://urbexy.pl/miejsce/fort-i-salis-soglio/,Fort I Salis Soglio,24/10/2018,1473,0,Array,5
50.3452413,18.8863564,Industrialne,Bytom,https://urbexy.pl/miejsce/elektrocieplownia-szombierki/,Elektrociepłownia Szombierki,24/10/2018,5624,8,Array,5
54.587072,18.544021,Militarne,Gdynia,https://urbexy.pl/miejsce/torpedowania-gdynia-babie-doly/,Torpedowania Gdynia Babie Doły,24/10/2018,1874,1,Array,4
51.9739631,19.2659439,Inne,Ozorków,https://urbexy.pl/miejsce/dawna-stacja-pkp/,Dawna stacja PKP,24/10/2018,352,1,Array,Brak ocen
52.0701619,21.328399,Militarne,Karczew,https://urbexy.pl/miejsce/bunkier-regelbau-514/,Bunkier Regelbau 514,24/10/2018,1633,3,Array,Brak ocen
52.508908,20.705109,Militarne,Goławice Pierwsze,https://urbexy.pl/miejsce/fort-xiv-golawice/,Fort XIV Goławice,24/10/2018,923,1,Array,Brak ocen
52.5269269,19.6598625,Industrialne,Płock,https://urbexy.pl/miejsce/komin-opuszczonej-mleczarni/,Komin Opuszczonej Mleczarni,24/10/2018,1172,1,Array,2
54.3466767,18.1277418,Zamki i pałace,Łapalice,https://urbexy.pl/miejsce/zamek-w-lapalicach/,Zamek w Łapalicach,24/10/2018,4441,16,Array,4.8888888888889
50.355722,17.861165,Zamki i pałace,Głogówek,https://urbexy.pl/miejsce/zamek-palac-oppersdorffow/,Zamek (pałac) Oppersdorffów,24/10/2018,2237,0,Array,Brak ocen
52.936431,20.596962,Militarne,Trzcianka,https://urbexy.pl/miejsce/poligon-garnizonowy/,Poligon Garnizonowy,24/10/2018,954,0,Array,Brak ocen
54.4825802,18.5642968,Domy,Gdynia,https://urbexy.pl/miejsce/dom-profilaktyczno-wypoczynkowy-zdrowie/,Dom profilaktyczno-wypoczynkowy Zdrowie,24/10/2018,3276,7,Array,4.7142857142857
52.073512,21.1184263,Szpitale,Konstancin-Jeziorna,https://urbexy.pl/miejsce/opuszczony-szpital/,Opuszczony szpital,24/10/2018,4733,5,Array,5
50.08132,19.934145,Kolejowe,Kraków,https://urbexy.pl/miejsce/niszczejace-wagony-kolejowe/,Niszczejące wagony kolejowe,24/10/2018,3504,0,Array,Brak ocen
51.626649,15.405407,Militarne,Tomaszowo,https://urbexy.pl/miejsce/opuszczone-radzieckie-lotnisko/,Opuszczone Radzieckie Lotnisko,24/10/2018,1500,0,Array,3.75
50.2973792,18.6840454,Industrialne,Gliwice,https://urbexy.pl/miejsce/wieza-cisnien-huty-1-maja/,Wieża ciśnień Huty 1 Maja,24/10/2018,2250,2,Array,2
49.57984,21.9439673,Inne,Besko,https://urbexy.pl/miejsce/tartak-wodny-na-rzece-wislok/,Tartak wodny na rzece Wisłok,24/10/2018,2343,4,Array,3
52.396141,16.89778,Domy,Poznań,https://urbexy.pl/miejsce/kamienica-matejki/,Kamienica Matejki,24/10/2018,2722,0,Array,Brak ocen
50.866861,18.312664,Zamki i pałace,Olesno,https://urbexy.pl/miejsce/palac-reiswitzow-w-wedryni/,Pałac Reiswitzów w Wędryni,24/10/2018,1823,1,Array,4
52.564883,16.903793,Militarne,Biedrusko,https://urbexy.pl/miejsce/pruska-wieza-obserwacyjna-iii/,Pruska wieża obserwacyjna III,24/10/2018,2459,0,Array,1
50.279296,18.7166369,Industrialne,Gliwice,https://urbexy.pl/miejsce/opuszczone-gliwickie-przedsiebiorstwo-robot-inzynieryjnych/,Opuszczone Gliwickie Przedsiębiorstwo Robót Inżynieryjnych,24/10/2018,4504,6,Array,4
52.265528,21.015955,Militarne,Warszawa,https://urbexy.pl/miejsce/dzialobitnia-fortu-sliwickiego/,Działobitnia Fortu Śliwickiego,24/10/2018,1312,0,Array,Brak ocen
52.772246,18.232812,Industrialne,Inowrocław,https://urbexy.pl/miejsce/stacja-pkp-rabinek/,Stacja PKP Rąbinek,24/10/2018,2428,2,Array,5
52.626977,19.57768,Inne,Sikórz,https://urbexy.pl/miejsce/spalarnia-padlych-zwierzat/,Spalarnia padłych zwierząt,24/10/2018,1141,0,Array,Brak ocen
51.7988491,15.242672,Industrialne,Nowogród Bobrzański,https://urbexy.pl/miejsce/dynamit-aktien-gesellschaft-vormals-alfred-nobel-co/,Dynamit Aktien Gesellschaft Vormals Alfred Nobel &#038; Co.,23/10/2018,1190,2,Array,4.6666666666667
49.510268,21.49293,Militarne,Krempna,https://urbexy.pl/miejsce/cmentarz-zolnierzy-austro-wegier-i-rosji/,Cmentarz żołnierzy Austro-Węgier i Rosji,23/10/2018,1014,0,Array,Brak ocen
51.009887,15.900685,Zamki i pałace,Świerzawa,https://urbexy.pl/miejsce/opuszczony-zamek-w-swierzawie/,Opuszczony zamek w Świerzawie,23/10/2018,1035,0,Array,Brak ocen
50.0848556,19.8615539,Militarne,Kraków,https://urbexy.pl/miejsce/fort-41a-mydlniki/,Fort 41a Mydlniki,23/10/2018,1773,1,Array,Brak ocen
50.709484,16.012265,Inne,Lubawka,https://urbexy.pl/miejsce/kapliczki-na-swietej-gorze/,Kapliczki na Świętej Górze,23/10/2018,864,2,Array,Brak ocen
51.265426,22.464705,Industrialne,Dąbrowica,https://urbexy.pl/miejsce/fabryka-mebli-diplo/,Fabryka mebli Diplo,23/10/2018,1958,0,Array,Brak ocen
51.378598,15.602174,Domy,Trzebień,https://urbexy.pl/miejsce/opuszczona-ruska-szkola/,Opuszczona RUSKA szkoła,23/10/2018,1048,0,Array,Brak ocen
52.0478059,21.1712337,Zamki i pałace,Kawęczyn,https://urbexy.pl/miejsce/majatek-turowice/,Majątek Turowice,23/10/2018,2063,3,Array,2.6666666666667
51.4696485,15.8201087,Militarne,Wilkocin,https://urbexy.pl/miejsce/podziemne-stanowisko-dowodzenia-polnocnej-grupy-wojsk-armii-radzieckiej/,Podziemne Stanowisko Dowodzenia Północnej Grupy Wojsk Armii Radzieckiej,23/10/2018,1335,1,Array,5
51.7676274,17.2930813,Domy,Kromolice,https://urbexy.pl/miejsce/palac-modlibowskich/,Pałac Modlibowskich,23/10/2018,1558,1,Array,3
51.173397,16.129045,Domy,Legnica,https://urbexy.pl/miejsce/willa-wloska-ruina/,Willa Włoska (ruina),23/10/2018,1959,0,Array,Brak ocen
52.260908,20.949758,Industrialne,Warszawa,https://urbexy.pl/miejsce/hale-magazynowe/,Hale magazynowe,23/10/2018,1559,0,Array,Brak ocen
54.141373,19.785969,Domy,undefined,https://urbexy.pl/miejsce/zrujnowany-palac/,Zrujnowany pałac,23/10/2018,1275,0,Array,Brak ocen
52.209803,18.254106,Domy,Konin,https://urbexy.pl/miejsce/kamienica-stefanii-esse/,Kamienica Stefanii Esse,23/10/2018,1536,0,Array,Brak ocen
51.6990019,15.9500456,Inne,Głogów,https://urbexy.pl/miejsce/kosciol-pw-sw-heleny/,Kościół pw. św. Heleny,23/10/2018,2291,7,Array,5
51.967336932398,19.160786569119,Militarne,Różyce,https://urbexy.pl/miejsce/171-kompania-radiotechniczna/,171. kompania radiotechniczna,23/10/2018,2498,2,Array,4
50.7133289,16.2488048,Zamki i pałace,Unisław Śląski,https://urbexy.pl/miejsce/ruiny-kosciola-ewangelickiego/,Ruiny koscioła ewangelickiego,23/10/2018,1029,2,Array,Brak ocen
51.7855241,19.0628055,Inne,Puczniew-Leonów,https://urbexy.pl/miejsce/opuszczone-gospodarstwo-badawcze/,Opuszczone gospodarstwo badawcze,23/10/2018,1797,1,Array,5
52.273075,21.035715,Inne,Warszawa,https://urbexy.pl/miejsce/cmentarz-zydowski-na-brodnie-kirkut-praski/,Cmentarz Żydowski na Bródnie &#8211; Kirkut Praski,23/10/2018,1114,0,Array,Brak ocen
51.856457,21.559124,Domy,Parcele Rębków,https://urbexy.pl/miejsce/podworko-w-lesie/,Podwórko w lesie,23/10/2018,1023,0,Array,Brak ocen
49.9958243,20.956956,Domy,Tarnów,https://urbexy.pl/miejsce/dom-na-kapielowej/,Dom na Kąpielowej,23/10/2018,2519,2,Array,5
53.3492,19.1434541,Domy,Bukowiec,https://urbexy.pl/miejsce/szkola-podstawowa/,Szkoła podstawowa,23/10/2018,5033,15,Array,4.2857142857143
53.260002,23.780122,Industrialne,Krynki,https://urbexy.pl/miejsce/garbarnia/,Garbarnia,23/10/2018,1713,0,Array,5
54.3841126,18.708593,Industrialne,Gdańsk,https://urbexy.pl/miejsce/silosy/,Silosy,23/10/2018,2595,3,Array,Brak ocen
51.1279027,17.0183359,Kolejowe,Wrocław,https://urbexy.pl/miejsce/port-miejski/,Port Miejski,23/10/2018,3937,2,Array,4.6666666666667
50.4633028,23.1732264,Inne,Majdan Sopocki Drugi,https://urbexy.pl/miejsce/stanica-zhp-nad-sopotem/,Stanica ZHP Nad Sopotem,23/10/2018,1754,6,Array,4.5
52.582713,16.758442,Militarne,Nieczajna,https://urbexy.pl/miejsce/jednostka-rakietowa-nieczajna-2008/,Jednostka rakietowa Nieczajna 2008,23/10/2018,1375,0,Array,Brak ocen
54.071074,19.388809,Inne,Jezioro,https://urbexy.pl/miejsce/cmentarz-i-zbor-mennonitow-xviii-w/,Cmentarz i zbór mennonitów (XVIII w.),23/10/2018,1063,0,Array,Brak ocen
51.4964541,20.0536537,Militarne,Wąwał,https://urbexy.pl/miejsce/schron-kolejowy-dla-pociagu-sztabowego/,Schron Kolejowy dla pociągu sztabowego,23/10/2018,1748,4,Array,4
51.146052,23.5061717,Inne,Chełm,https://urbexy.pl/miejsce/niedokonczona-zajezdnia-pks-u/,Niedokończona zajezdnia PKS-u,23/10/2018,2361,2,Array,2.3333333333333
50.8170527,19.1316819,Domy,Częstochowa,https://urbexy.pl/miejsce/stary-hotel-przy-tesco/,Stary hotel (przy tesco),23/10/2018,2800,5,Array,1.5
50.459744,18.144007,Domy,Skały,https://urbexy.pl/miejsce/ruiny-folwarku-waldhoff/,Ruiny Folwarku Waldhoff,23/10/2018,956,0,Array,Brak ocen
52.258827,20.99718,Kolejowe,Warszawa,https://urbexy.pl/miejsce/budynek-kolejowy/,Budynek kolejowy,23/10/2018,1593,0,Array,Brak ocen
50.10335,19.985247,Militarne,Kraków,https://urbexy.pl/miejsce/fort-47-1-2-sudol/,Fort 47 1/2 Sudół,23/10/2018,1177,0,Array,Brak ocen
52.254932,18.267249,Industrialne,Konin,https://urbexy.pl/miejsce/hydrofornia-zakladow-fugo/,Hydrofornia zakładów FUGO,23/10/2018,1385,0,Array,Brak ocen
54.147959,21.853867,Militarne,Pozezdrze,https://urbexy.pl/miejsce/hochwald-bunkry-niemieckie/,Hochwald &#8211; BUNKRY niemieckie,23/10/2018,1126,0,Array,Brak ocen
50.254758,17.928499,Domy,Milice,https://urbexy.pl/miejsce/opuszczony-dwor/,Opuszczony Dwór,23/10/2018,1190,0,Array,Brak ocen
51.462684,21.4368796,Industrialne,Pionki,https://urbexy.pl/miejsce/zaklady-tworzyw-sztucznych-pronit/,Zakłady Tworzyw Sztucznych Pronit,23/10/2018,2040,4,Array,4.5
51.0725627,16.0045923,Militarne,Stanisławów,https://urbexy.pl/miejsce/ruiny-radiostacji-wojskowej-w-stanislawowie/,Ruiny radiostacji wojskowej w Stanisławowie,22/10/2018,1191,1,Array,Brak ocen
51.1212027,23.2299592,Industrialne,Rejowiec Fabryczny,https://urbexy.pl/miejsce/cementownia-rejowiec/,Cementownia Rejowiec,22/10/2018,1589,1,Array,Brak ocen
52.234745,22.170896,Inne,Kisielany-Żmichy,https://urbexy.pl/miejsce/opuszczony-osrodek-wczasowy-w-kisielanach-zmichach/,Opuszczony ośrodek wczasowy w Kisielanach-Żmichach,22/10/2018,2039,0,Array,4.5
52.2644148,21.0432601,Industrialne,Warszawa,https://urbexy.pl/miejsce/fabryka-kosmetykow-pollena-uroda/,Fabryka kosmetyków Pollena-Uroda,22/10/2018,2683,1,Array,5
50.793051,18.97047,Industrialne,Blachownia,https://urbexy.pl/miejsce/kopalnia-sw-jerzy/,Kopalnia św. Jerzy,22/10/2018,3124,0,Array,Brak ocen
50.228334,16.763509,Domy,Międzygórze,https://urbexy.pl/miejsce/dw-lesnik/,DW Leśnik,22/10/2018,1391,0,Array,4
54.1235466,21.6735899,Zamki i pałace,Sztynort,https://urbexy.pl/miejsce/mauzoleum-lehndorffow/,Mauzoleum Lehndorffów,22/10/2018,1298,3,Array,Brak ocen
49.4267256,20.4876539,Zamki i pałace,Szczawnica,https://urbexy.pl/miejsce/willa-alma/,Willa Alma,22/10/2018,1836,1,Array,Brak ocen
51.130064,16.9408107,Industrialne,Wrocław,https://urbexy.pl/miejsce/malutka-hala-budynek-1/,Malutka hala/budynek #1,22/10/2018,2001,1,Array,1.5
52.3960821,20.6324959,Militarne,Cybulice Małe,https://urbexy.pl/miejsce/fort-vii-cybulice/,Fort VII Cybulice,22/10/2018,2264,10,Array,4.4285714285714
50.3871452,18.6130849,Kolejowe,Pyskowice,https://urbexy.pl/miejsce/stara-lokomotywownia-pyskowice/,Stara lokomotywownia Pyskowice,22/10/2018,2376,4,Array,5
52.253809,20.281942,Domy,Sochaczew,https://urbexy.pl/miejsce/zespol-dworski-xix-w/,Zespół dworski XIX w.,22/10/2018,1522,0,Array,Brak ocen
49.8210473,21.389772,Domy,Kłodawa,https://urbexy.pl/miejsce/palac-w-brzyskach/,Pałac w Brzyskach,22/10/2018,1739,4,Array,Brak ocen
51.662334,16.083984,Militarne,Głogów,https://urbexy.pl/miejsce/jednostka-wojskowa/,JEDNOSTKA WOJSKOWA,22/10/2018,1877,2,Array,Brak ocen
51.2424477,22.5674401,Domy,Lublin,https://urbexy.pl/miejsce/palacyk-mysliwski-poniatowskich/,Pałacyk myśliwski Poniatowskich,22/10/2018,3421,4,Array,2.6666666666667
53.849793,20.940886,Militarne,Biskupiec-Kolonia Druga,https://urbexy.pl/miejsce/stary-poligon-chemiczny/,Stary poligon chemiczny,22/10/2018,2101,2,Array,3
53.31448,17.949407,Kolejowe,Koronowo,https://urbexy.pl/miejsce/nieczynny-wiadukt-kolejowy/,Nieczynny wiadukt kolejowy,22/10/2018,1497,0,Array,Brak ocen
50.0368006,19.9558175,Militarne,Kraków,https://urbexy.pl/miejsce/kamieniolom-liban/,Kamieniołom Liban,22/10/2018,3508,8,Array,4.625
50.2497313,19.1283908,Industrialne,Mysłowice,https://urbexy.pl/miejsce/kwk-myslowice/,KWK Mysłowice,22/10/2018,2806,8,Array,3.6666666666667
52.211597,21.019281,Domy,Warszawa,https://urbexy.pl/miejsce/opuszczony-budynek/,Opuszczony budynek,22/10/2018,1034,0,Array,Brak ocen
50.10763,20.89988,Industrialne,Niedomice,https://urbexy.pl/miejsce/niedomickie-zaklady-celulozy/,Niedomickie Zakłady Celulozy,22/10/2018,1363,0,Array,Brak ocen
52.4828848,20.5910397,Militarne,Smoły,https://urbexy.pl/miejsce/dzielo-d-4-strubiny/,Dzieło D-4 Strubiny,22/10/2018,852,1,Array,5
51.077045,16.161825,Industrialne,Jawor,https://urbexy.pl/miejsce/cukrownia-jawor/,Cukrownia Jawor,22/10/2018,2013,3,Array,5
54.535065,18.502586,Kolejowe,Gdynia,https://urbexy.pl/miejsce/zabudowania-pkp/,Zabudowania PKP,22/10/2018,1918,0,Array,Brak ocen
51.0561312,16.8239857,Kolejowe,Sadków,https://urbexy.pl/miejsce/sadowice-wroclawskie-stacja-kolejowa/,Sadowice Wrocławskie &#8211; Stacja Kolejowa,22/10/2018,1473,1,Array,1
51.782285,20.088844,Industrialne,Miłochniewice,https://urbexy.pl/miejsce/opuszczony-skr/,Opuszczony SKR,22/10/2018,1154,0,Array,Brak ocen
52.746911,22.034489,Domy,Daniłowo,https://urbexy.pl/miejsce/szkola-podstawowa-w-danilowie/,Szkoła Podstawowa w Daniłowie,22/10/2018,1711,0,Array,5
52.252633,18.26462,wybierz,Konin,https://urbexy.pl/miejsce/warsztaty-szkolne-zespolu-szkol-zawodowych-oraz-oddzial-pralniczy-wojewodzkiej-spoldzielni-pracy/,Warsztaty Szkolne Zespołu Szkół Zawodowych oraz Oddział Pralniczy Wojewódzkiej Spółdzielni Pracy/,22/10/2018,1052,0,Array,Brak ocen
52.5512083,16.0261908,Militarne,Mechnacz,https://urbexy.pl/miejsce/opuszczona-baza-wojskowa/,Opuszczona Baza Wojskowa,22/10/2018,2115,2,Array,3
53.968205,18.538313,Industrialne,Starogard Gdański,https://urbexy.pl/miejsce/starogardzkie-mlyny/,Starogardzkie Młyny,22/10/2018,1716,1,Array,Brak ocen
50.1744108,19.4613147,Industrialne,Trzebinia,https://urbexy.pl/miejsce/zaklad-gorka/,Zakład Górka,22/10/2018,1730,2,Array,2.3333333333333
54.59938,18.805139,Inne,Hel,https://urbexy.pl/miejsce/hala-rybacka/,Hala Rybacka,22/10/2018,1247,0,Array,Brak ocen
52.0870056,21.083622,Domy,Konstancin-Jeziorna,https://urbexy.pl/miejsce/wielki-dom-z-garazem/,Wielki dom z garażem,22/10/2018,2703,4,Array,5
53.432447,16.584206,Militarne,Sypniewo-Kolonia,https://urbexy.pl/miejsce/baza-glowic-jadrowych/,Baza głowic jądrowych,22/10/2018,908,0,Array,Brak ocen
51.476599,15.608633,Industrialne,Leszno Górne,https://urbexy.pl/miejsce/lubuskie-zaklady-garbarskie/,Lubuskie Zakłady Garbarskie,22/10/2018,1157,0,Array,Brak ocen
50.2559654,19.0076807,Inne,Katowice,https://urbexy.pl/miejsce/stary-cmentarz-zydowski/,Stary Cmentarz Żydowski,22/10/2018,3687,6,Array,4.6666666666667
54.596881,18.807135,Militarne,Hel,https://urbexy.pl/miejsce/27-bas/,27 BAS,22/10/2018,1282,0,Array,Brak ocen
51.1362041,20.5731802,Industrialne,Stąporków,https://urbexy.pl/miejsce/budynek-p3-odlewni-zeliwa-staporkow/,Budynek P3 Odlewni Żeliwa Stąporków,22/10/2018,1504,2,Array,3.3333333333333
50.0443802,22.0064011,Kolejowe,Rzeszów,https://urbexy.pl/miejsce/stara-lokomotywownia/,Stara lokomotywownia,22/10/2018,2622,1,Array,2.5
49.856385,21.9132105,Domy,Niebylec,https://urbexy.pl/miejsce/dworek-wallachow/,Dworek Wallachów,22/10/2018,2542,5,Array,4.6666666666667
50.202256,19.152469,Kolejowe,Mysłowice,https://urbexy.pl/miejsce/opuszczony-magazyn/,Opuszczony magazyn,22/10/2018,1762,0,Array,Brak ocen
51.74796,18.087536,Inne,Kalisz,https://urbexy.pl/miejsce/stary-warsztat/,Stary Warsztat,22/10/2018,1546,0,Array,Brak ocen
51.207987,16.165164,Industrialne,Legnica,https://urbexy.pl/miejsce/browar-legnica/,Browar Legnica,22/10/2018,1688,1,Array,4
52.2572044,20.938611,Militarne,Warszawa,https://urbexy.pl/miejsce/fort-bema/,Fort Bema,22/10/2018,2202,6,Array,3
52.804714,19.358479,Inne,Huta,https://urbexy.pl/miejsce/dawna-szkola-podstawowa/,Dawna Szkoła Podstawowa,22/10/2018,1695,0,Array,Brak ocen
51.663532,19.3573321,Industrialne,Pabianice,https://urbexy.pl/miejsce/pamotex/,Pamotex,21/10/2018,3036,8,Array,5
51.6131667,19.4704342,Domy,Rydzynki,https://urbexy.pl/miejsce/osrodek-letniskowo-wypoczynkowy/,Osrodek letniskowo-wypoczynkowy,21/10/2018,1489,1,Array,Brak ocen
54.388327,18.696526,Militarne,Gdańsk,https://urbexy.pl/miejsce/25-bas/,25 BAS,21/10/2018,3813,4,Array,5
50.2517671,19.085108,Inne,Katowice,https://urbexy.pl/miejsce/opuszczona-bursa-szkolna/,Opuszczona bursa szkolna,21/10/2018,4840,6,Array,4
52.5490554,16.704791,Inne,Przecław,https://urbexy.pl/miejsce/poniemiecki-cmentarz/,Poniemiecki Cmentarz,21/10/2018,1232,1,Array,3.5
50.923992,16.100796,Industrialne,Bolków,https://urbexy.pl/miejsce/stara-garbarnia-i-mlyn/,Stara garbarnia i młyn,21/10/2018,1589,0,Array,Brak ocen
52.047872,20.722489,Domy,Siestrzeń,https://urbexy.pl/miejsce/opuszczony-i-niedokonczony-dom/,Opuszczony i niedokończony Dom,21/10/2018,923,0,Array,Brak ocen
50.0371038,20.971625,Industrialne,Tarnów,https://urbexy.pl/miejsce/pralnio-farbiarnia-stolarczyk/,Pralnio &#8211; Farbiarnia Stolarczyk,21/10/2018,2148,2,Array,3.3333333333333
51.8507014,19.3528207,Industrialne,Zgierz,https://urbexy.pl/miejsce/cegielnia-w-aniolowie/,Cegielnia w Aniołowie,21/10/2018,2096,3,Array,4.3333333333333
51.331731,22.073102,Domy,Celejów,https://urbexy.pl/miejsce/budynek-przy-palacu-w-celejowie/,Budynek przy Pałacu w Celejowie,21/10/2018,1480,0,Array,Brak ocen
54.080831,21.60058,Zamki i pałace,Doba,https://urbexy.pl/miejsce/ruiny-swiatyni-dumania/,Ruiny świątyni dumania,21/10/2018,2016,1,Array,Brak ocen
49.3651459,20.7929979,Domy,Żegiestów,https://urbexy.pl/miejsce/pensjonat-ruczaj/,Pensjonat Ruczaj,21/10/2018,1675,3,Array,Brak ocen
53.005003,18.633942,Militarne,Toruń,https://urbexy.pl/miejsce/fort-kolejowy/,Fort kolejowy,21/10/2018,1889,0,Array,Brak ocen
50.308741,17.391585,Domy,Konradów,https://urbexy.pl/miejsce/szkolne-schronisko-mlodziezowe/,Szkolne Schronisko Młodzieżowe,21/10/2018,1187,0,Array,Brak ocen
50.2502304,18.984088,Inne,Katowice,https://urbexy.pl/miejsce/zaleska-halda-opuszczona-piekarnia-piekielnik/,Załęska Hałda &#8211; opuszczona piekarnia PIEKIELNIK,21/10/2018,3692,5,Array,3.6666666666667
52.23876,19.300704,Kolejowe,Adamowice,https://urbexy.pl/miejsce/zajezdnia-kolejowa/,Zajezdnia kolejowa,21/10/2018,3809,0,Array,4
50.1461132,20.6866899,Zamki i pałace,Zaborów,https://urbexy.pl/miejsce/dworek-dabskich/,Dworek Dąbskich,21/10/2018,1679,3,Array,4.5
50.8378715,16.4958858,Szpitale,Świdnica,https://urbexy.pl/miejsce/niedawno-opuszczony-szpital-w-swidnicy/,Niedawno opuszczony SZPITAL w Świdnicy,21/10/2018,2816,3,Array,2.6666666666667
52.3959119,16.992179,Militarne,Poznań,https://urbexy.pl/miejsce/jaz-cybinski/,Jaz Cybiński,21/10/2018,2359,1,Array,Brak ocen
50.451937,19.548081,Zamki i pałace,Podzamcze,https://urbexy.pl/miejsce/ruiny-zamku-w-podzamczu/,Ruiny zamku w Podzamczu,21/10/2018,1530,0,Array,Brak ocen
54.188356,21.639633,Militarne,undefined,https://urbexy.pl/miejsce/kwatera-naczelnego-dowodztwa-wojsk-ladowych-bunkry/,Kwatera Naczelnego Dowództwa Wojsk Lądowych BUNKRY,21/10/2018,993,0,Array,Brak ocen
51.199469,18.615488,Domy,Ruda,https://urbexy.pl/miejsce/zapomniany-palac-w-rudzie/,Zapomniany pałac w Rudzie,21/10/2018,1743,0,Array,Brak ocen
49.94511,18.5820785,Szpitale,Jastrzębie-Zdrój,https://urbexy.pl/miejsce/nieczynne-obiekty-obok-szpitala-jastrzebie-zdroj/,Nieczynne obiekty obok szpitala Jastrzębie Zdrój,21/10/2018,2798,4,Array,Brak ocen
50.1588653,18.1799711,Zamki i pałace,Czerwięcice,https://urbexy.pl/miejsce/palac-wrochemow-i-schimonskych/,Pałac Wrochemów i Schimonskych,21/10/2018,2871,2,Array,Brak ocen
51.975516,22.753927,Industrialne,Międzyrzec Podlaski,https://urbexy.pl/miejsce/odlewnia-zremb/,Odlewnia Zremb,21/10/2018,1491,1,Array,Brak ocen
51.3703939,23.1289244,Domy,Grabniak,https://urbexy.pl/miejsce/opuszczone-gospodarstwo-dom-i-stodola/,Opuszczone gospodarstwo &#8211; dom i stodoła,21/10/2018,1919,3,Array,3.4
54.2582056,21.9869028,Inne,Miczuły,https://urbexy.pl/miejsce/grobowiec-steinertow/,Grobowiec Steinertów,21/10/2018,1088,1,Array,Brak ocen
52.605419,16.582875,Kolejowe,Szamotuły,https://urbexy.pl/miejsce/wieza-cisnien/,Wieża ciśnień,21/10/2018,1257,0,Array,Brak ocen
51.415676,22.056848,Inne,Końskowola,https://urbexy.pl/miejsce/cmentarz-ewangelicko-augsburski/,Cmentarz ewangelicko-augsburski,21/10/2018,1255,0,Array,Brak ocen
54.2227,17.149972,Inne,Cetyń,https://urbexy.pl/miejsce/gorzelnia-przerobiona-na-spichlerz-i-ruiny/,Gorzelnia przerobiona na spichlerz i ruiny,21/10/2018,2454,0,Array,Brak ocen
51.778867,21.714738,Industrialne,Kownacica,https://urbexy.pl/miejsce/panstwowy-osrodek-maszynowy-pom-w-gonczycach/,Państwowy Ośrodek Maszynowy &#8211; POM w Gończycach,21/10/2018,1463,0,Array,Brak ocen
51.0571158,17.0914502,Kolejowe,Wrocław,https://urbexy.pl/miejsce/pkp-brochow-2-drewniana-dyzurka-wb13/,PKP Brochów #2 &#8211; Drewniana Dyżurka (WB13),21/10/2018,1562,1,Array,1
52.308774,20.921284,Domy,Warszawa,https://urbexy.pl/miejsce/dworek-na-mlocinach/,Dworek na Młocinach,21/10/2018,1782,2,Array,2.5
54.221088,17.148972,Inne,Cetyń,https://urbexy.pl/miejsce/stary-cmentarz/,Stary cmentarz,21/10/2018,1696,1,Array,Brak ocen
